"Date(UTC)","UnixTimeStamp","Value"
"11/23/2023","1700697600","120245724.342072195547480116"
"11/24/2023","1700784000","120245059.427569550113185967"
"11/25/2023","1700870400","120244950.093237886045598109"
"11/26/2023","1700956800","120244686.471358226932758932"
"11/27/2023","1701043200","120243587.816378268119504631"
"11/28/2023","1701129600","120240453.398189266145051294"
"11/29/2023","1701216000","120240004.712668724385418671"
"11/30/2023","1701302400","120237605.468316574574507811"
"12/1/2023","1701388800","120235238.236578229808003416"
"12/2/2023","1701475200","120234014.394763940431873125"
"12/3/2023","1701561600","120232797.334838894098821827"
"12/4/2023","1701648000","120230064.910295395489596609"
"12/5/2023","1701734400","120226417.449591880820079020"
"12/6/2023","1701820800","120222682.547949826660817270"
"12/7/2023","1701907200","120219805.298214294389774103"
"12/8/2023","1701993600","120217646.752862629658888416"
"12/9/2023","1702080000","120216311.835833590818170818"
"12/10/2023","1702166400","120215390.942083970760101076"
"12/11/2023","1702252800","120213777.833470368098028372"
"12/12/2023","1702339200","120211530.952091390465010211"
"12/13/2023","1702425600","120208809.089638288981492572"
"12/14/2023","1702512000","120206384.862398976799594089"
"12/15/2023","1702598400","120202598.016855267918214556"
"12/16/2023","1702684800","120199471.455870646020472371"
"12/17/2023","1702771200","120197657.895869337983422717"
"12/18/2023","1702857600","120193655.396568150635579741"
"12/19/2023","1702944000","120190243.889067915749559625"
"12/20/2023","1703030400","120186712.941095802277594189"
"12/21/2023","1703116800","120184752.488301345944741399"
"12/22/2023","1703203200","120183500.877735103670071293"
"12/23/2023","1703289600","120183547.673461812108965125"
"12/24/2023","1703376000","120183694.487061560428266663"
"12/25/2023","1703462400","120183667.970512058633486644"
"12/26/2023","1703548800","120184117.373190732427324019"
"12/27/2023","1703635200","120183505.000694416897880576"
"12/28/2023","1703721600","120182650.729980432940362385"
"12/29/2023","1703808000","120182509.730146484665612102"
"12/30/2023","1703894400","120182866.381135297778665385"
"12/31/2023","1703980800","120183694.114583543198160705"
"1/1/2024","1704067200","120184839.692475290113667314"
"1/2/2024","1704153600","120185264.641881440567076347"
"1/3/2024","1704240000","120183951.094736206488499161"
"1/4/2024","1704326400","120183998.364146554476317526"
"1/5/2024","1704412800","120184260.196174881304025283"
"1/6/2024","1704499200","120184801.776167064138695837"
"1/7/2024","1704585600","120183957.771207031052871844"
"1/8/2024","1704672000","120183725.792389411280339564"
"1/9/2024","1704758400","120183939.782612068703254678"
"1/10/2024","1704844800","120182231.449324531249277581"
"1/11/2024","1704931200","120181159.410202108088066236"
"1/12/2024","1705017600","120180973.467138322881849544"
"1/13/2024","1705104000","120181499.883844528929959953"
"1/14/2024","1705190400","120180588.275588010649797892"
"1/15/2024","1705276800","120180537.964947314837108542"
"1/16/2024","1705363200","120179507.442467955948331264"
"1/17/2024","1705449600","120178004.494861896405872732"
"1/18/2024","1705536000","120176833.874640504139172314"
"1/19/2024","1705622400","120174790.029757243409008825"
"1/20/2024","1705708800","120176704.692265305214694895"
"1/21/2024","1705795200","120177709.655841589788139875"
"1/22/2024","1705881600","120178085.885880228352232026"
"1/23/2024","1705968000","120178883.324130354668719670"
"1/24/2024","1706054400","120179911.695712357582501658"
"1/25/2024","1706140800","120179728.414603766052054860"
"1/26/2024","1706227200","120180072.081105987626841132"
"1/27/2024","1706313600","120181017.497156617855721669"
"1/28/2024","1706400000","120182088.185359500858133714"
"1/29/2024","1706486400","120183073.307149366958693417"
"1/30/2024","1706572800","120182590.174973852913086347"
"1/31/2024","1706659200","120182308.423821079473621264"
"2/1/2024","1706745600","120181817.335511320174733945"
"2/2/2024","1706832000","120181465.769066082001829275"
"2/3/2024","1706918400","120182338.464026139846502235"
"2/4/2024","1707004800","120182995.388936246770939858"
"2/5/2024","1707091200","120183411.352802876324628922"
"2/6/2024","1707177600","120181944.984438038534237793"
"2/7/2024","1707264000","120180042.077520835885780738"
"2/8/2024","1707350400","120176537.091204230111185054"
"2/9/2024","1707436800","120171740.452632167385861518"
"2/10/2024","1707523200","120170345.903821978695119369"
"2/11/2024","1707609600","120169766.568888138960154431"
"2/12/2024","1707696000","120167940.869966484391385667"
"2/13/2024","1707782400","120167075.324139448222638213"
"2/14/2024","1707868800","120166683.329220924613457851"
"2/15/2024","1707955200","120165365.215914285095205280"
"2/16/2024","1708041600","120164890.776824056599656075"
"2/17/2024","1708128000","120165223.303924331614283395"
"2/18/2024","1708214400","120165281.519691941957460311"
"2/19/2024","1708300800","120164247.530918585171132913"
"2/20/2024","1708387200","120162673.857961041855762943"
"2/21/2024","1708473600","120160839.058468953424984103"
"2/22/2024","1708560000","120158211.251136950748244343"
"2/23/2024","1708646400","120156310.772181423930701522"
"2/24/2024","1708732800","120155792.765646276654189625"
"2/25/2024","1708819200","120155206.641852855089602434"
"2/26/2024","1708905600","120153410.502035311968700860"
"2/27/2024","1708992000","120150766.198289228373774766"
"2/28/2024","1709078400","120146857.621758011781870487"
"2/29/2024","1709164800","120141853.014945923576402036"
"3/1/2024","1709251200","120138643.431249005799470580"
"3/2/2024","1709337600","120135974.556086240642449823"
"3/3/2024","1709424000","120132905.860404265218194576"
"3/4/2024","1709510400","120126900.915902123711424780"
"3/5/2024","1709596800","120119563.116145631494740419"
"3/6/2024","1709683200","120113794.611299745862865149"
"3/7/2024","1709769600","120108937.133372793101235994"
"3/8/2024","1709856000","120104952.019881332929290727"
"3/9/2024","1709942400","120101571.397742140749115020"
"3/10/2024","1710028800","120097866.257042572631730153"
"3/11/2024","1710115200","120093247.880223256116831715"
"3/12/2024","1710201600","120089392.442746604377418039"
"3/13/2024","1710288000","120085590.956992625290911973"
"3/14/2024","1710374400","120082481.282751912103880516"
"3/15/2024","1710460800","120080339.521151430108070999"
"3/16/2024","1710547200","120079250.840162437112002606"
"3/17/2024","1710633600","120078661.386503817744510297"
"3/18/2024","1710720000","120077195.315809733046167063"
"3/19/2024","1710806400","120075432.288265932484148057"
"3/20/2024","1710892800","120074082.177888042661084453"
"3/21/2024","1710979200","120073276.935376613177067849"
"3/22/2024","1711065600","120073198.323450766634195146"
"3/23/2024","1711152000","120073553.396656797222282382"
"3/24/2024","1711238400","120074030.335582835012448842"
"3/25/2024","1711324800","120073785.401451428015438909"
"3/26/2024","1711411200","120072984.192138083867636784"
"3/27/2024","1711497600","120071611.418361829655428440"
"3/28/2024","1711584000","120070502.705799409459804039"
"3/29/2024","1711670400","120070304.030187374030139305"
"3/30/2024","1711756800","120070335.309923594701669536"
"3/31/2024","1711843200","120070593.321942244688345589"
"4/1/2024","1711929600","120070496.737998279188457952"
"4/2/2024","1712016000","120069057.576587192709508425"
"4/3/2024","1712102400","120068141.310789959752879904"
"4/4/2024","1712188800","120067920.647922168849010813"
"4/5/2024","1712275200","120068237.671830411196528551"
"4/6/2024","1712361600","120069355.585541644826571150"
"4/7/2024","1712448000","120070311.710543288035874913"
"4/8/2024","1712534400","120070234.206508303245932580"
"4/9/2024","1712620800","120069957.393943615546177884"
"4/10/2024","1712707200","120070318.453635147896186606"
"4/11/2024","1712793600","120070731.887739532151211073"
"4/12/2024","1712880000","120070223.910882370788022623"
"4/13/2024","1712966400","120068174.641570220835498602"
"4/14/2024","1713052800","120069245.016951330973163608"
"4/15/2024","1713139200","120070176.822669308215521294"
"4/16/2024","1713225600","120071503.051170601157277296"
"4/17/2024","1713312000","120071885.806088302627129454"
